STATE,PROVINCE,CITY/MUNICIPALITY,BARANGAY,ZIP CODE,REMARK
Metro Manila,Metro Manila,Paco,Barangay 684,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 685,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 686,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 687,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 809,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 810,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 811,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 812,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 813,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 814,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 815,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 816,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 817,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 818,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 819,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 820,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 821,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 822,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 823,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 824,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 825,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 826,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 827,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 828,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 829,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 830,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 831,1007,SA
Metro Manila,Metro Manila,Paco,Barangay 832,1007,SA
Metro Manila,Metro Manila,Pandacan,Barangay 833,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 834,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 835,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 836,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 837,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 838,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 839,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 840,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 841,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 842,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 843,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 844,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 845,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 846,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 847,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 848,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 849,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 850,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 851,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 852,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 853,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 855,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 856,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 857,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 858,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 859,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 860,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 861,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 862,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 863,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 864,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 865,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 867,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 868,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 869,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 870,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 871,1011,SA
Metro Manila,Metro Manila,Pandacan,Barangay 872,1011,SA
Metro Manila,Metro Manila,Paranaque City,B. F. Homes,1720,SA
Metro Manila,Metro Manila,Paranaque City,Baclaran,1702,SA
Metro Manila,Metro Manila,Paranaque City,Don Bosco,1700,SA
Metro Manila,Metro Manila,Paranaque City,Don Galo,1700,SA
Metro Manila,Metro Manila,Paranaque City,La Huerta,1700,SA
Metro Manila,Metro Manila,Paranaque City,Marcelo Green Village,1700,SA
Metro Manila,Metro Manila,Paranaque City,Merville,1709,SA
Metro Manila,Metro Manila,Paranaque City,Moonwalk,1709,SA
Metro Manila,Metro Manila,Paranaque City,San Antonio,1707,SA
Metro Manila,Metro Manila,Paranaque City,San Dionisio,1700,SA
Metro Manila,Metro Manila,Paranaque City,San Isidro,1700,SA
Metro Manila,Metro Manila,Paranaque City,San Martin De Porres,1700,SA
Metro Manila,Metro Manila,Paranaque City,Santo Nino,1704,SA
Metro Manila,Metro Manila,Paranaque City,Sun Valley,1700,SA
Metro Manila,Metro Manila,Paranaque City,Tambo,1701,SA
Metro Manila,Metro Manila,Paranaque City,Vitalez,1700,SA
Metro Manila,Metro Manila,Pasay City,Barangay 1,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 10,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 100,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 101,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 102,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 103,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 104,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 105,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 106,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 107,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 108,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 109,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 11,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 110,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 111,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 112,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 113,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 114,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 115,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 116,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 117,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 118,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 119,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 12,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 120,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 121,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 122,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 123,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 124,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 125,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 126,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 127,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 128,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 129,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 13,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 130,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 131,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 132,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 133,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 134,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 135,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 136,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 137,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 138,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 139,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 14,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 140,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 141,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 142,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 143,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 144,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 145,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 146,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 147,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 148,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 149,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 15,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 150,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 151,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 152,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 153,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 154,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 155,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 156,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 157,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 158,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 159,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 16,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 160,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 161,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 162,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 163,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 164,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 165,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 166,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 167,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 168,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 169,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 17,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 170,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 171,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 172,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 173,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 174,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 175,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 176,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 177,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 178,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 179,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 18,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 180,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 181,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 182,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 183,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 185,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 186,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 187,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 188,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 189,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 19,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 190,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 191,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 192,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 193,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 194,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 195,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 196,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 197,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 198,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 199,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 2,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 20,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 200,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 201,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 21,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 22,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 23,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 24,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 25,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 26,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 27,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 28,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 29,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 3,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 30,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 31,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 32,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 33,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 34,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 35,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 36,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 37,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 38,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 39,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 4,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 40,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 41,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 42,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 43,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 44,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 45,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 46,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 47,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 48,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 49,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 5,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 50,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 51,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 52,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 53,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 54,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 55,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 56,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 57,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 58,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 59,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 6,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 60,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 61,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 62,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 63,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 64,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 65,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 66,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 67,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 68,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 69,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 7,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 70,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 71,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 72,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 73,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 74,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 75,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 76,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 77,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 78,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 79,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 8,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 80,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 81,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 82,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 83,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 84,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 85,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 86,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 87,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 88,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 89,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 9,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 90,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 91,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 92,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 93,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 94,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 95,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 96,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 97,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 98,1300,SA
Metro Manila,Metro Manila,Pasay City,Barangay 99,1300,SA
Metro Manila,Metro Manila,Pasig City,Bagong Ilog,1600,SA
Metro Manila,Metro Manila,Pasig City,Bagong Katipunan,1600,SA
Metro Manila,Metro Manila,Pasig City,Bambang,1600,SA
Metro Manila,Metro Manila,Pasig City,Buting,1600,SA
Metro Manila,Metro Manila,Pasig City,Caniogan,1606,SA
Metro Manila,Metro Manila,Pasig City,Dela Paz,1600,SA
Metro Manila,Metro Manila,Pasig City,Kalawaan,1600,SA
Metro Manila,Metro Manila,Pasig City,Kapasigan,1600,SA
Metro Manila,Metro Manila,Pasig City,Kapitolyo,1603,SA
Metro Manila,Metro Manila,Pasig City,Malinao,1600,SA
Metro Manila,Metro Manila,Pasig City,Manggahan,1611,SA
Metro Manila,Metro Manila,Pasig City,Maybunga,1607,SA
Metro Manila,Metro Manila,Pasig City,Oranbo,1600,SA
Metro Manila,Metro Manila,Pasig City,Palatiw,1600,SA
Metro Manila,Metro Manila,Pasig City,Pinagbuhatan,1602,SA
Metro Manila,Metro Manila,Pasig City,Pineda,1600,SA
Metro Manila,Metro Manila,Pasig City,Rosario,1609,SA
Metro Manila,Metro Manila,Pasig City,Sagad,1600,SA
Metro Manila,Metro Manila,Pasig City,San Antonio,1600,SA
Metro Manila,Metro Manila,Pasig City,San Joaquin,1601,SA
Metro Manila,Metro Manila,Pasig City,San Jose,1600,SA
Metro Manila,Metro Manila,Pasig City,San Miguel,1600,SA
Metro Manila,Metro Manila,Pasig City,San Nicolas,1600,SA
Metro Manila,Metro Manila,Pasig City,Santa Cruz,1600,SA
Metro Manila,Metro Manila,Pasig City,Santa Lucia,1608,SA
Metro Manila,Metro Manila,Pasig City,Santa Rosa,1600,SA
Metro Manila,Metro Manila,Pasig City,Santo Tomas,1600,SA
Metro Manila,Metro Manila,Pasig City,Santolan,1610,SA
Metro Manila,Metro Manila,Pasig City,Sumilang,1600,SA
Metro Manila,Metro Manila,Pasig City,Ugong,1604,SA
Metro Manila,Metro Manila,Pateros,Aguho,1620,SA
Metro Manila,Metro Manila,Pateros,Magtanggol,1620,SA
Metro Manila,Metro Manila,Pateros,Martires Del 96,1620,SA
Metro Manila,Metro Manila,Pateros,Poblacion,1620,SA
Metro Manila,Metro Manila,Pateros,San Pedro,1623,SA
Metro Manila,Metro Manila,Pateros,San Roque,1622,SA
Metro Manila,Metro Manila,Pateros,Santa Ana,1621,SA
Metro Manila,Metro Manila,Pateros,Santo Rosario-Kanluran,1620,SA
Metro Manila,Metro Manila,Pateros,Santo Rosario-Silangan,1620,SA
Metro Manila,Metro Manila,Pateros,Tabacalera,1620,SA
Metro Manila,Metro Manila,Port Area,Barangay 649,1018,SA
Metro Manila,Metro Manila,Port Area,Barangay 650,1018,SA
Metro Manila,Metro Manila,Port Area,Barangay 651,1018,SA
Metro Manila,Metro Manila,Port Area,Barangay 652,1018,SA
Metro Manila,Metro Manila,Port Area,Barangay 653,1018,SA
Metro Manila,Metro Manila,Quezon City,Alicia,1105,SA
Metro Manila,Metro Manila,Quezon City,Amihan,1102,SA
Metro Manila,Metro Manila,Quezon City,Apolonio Samson,1106,SA
Metro Manila,Metro Manila,Quezon City,Aurora,1113,SA
Metro Manila,Metro Manila,Quezon City,Baesa,1106,SA
Metro Manila,Metro Manila,Quezon City,Bagbag,1116,SA
Metro Manila,Metro Manila,Quezon City,Bagong Lipunan Ng Crame,1111,SA
Metro Manila,Metro Manila,Quezon City,Bagong Pag-Asa,1105,SA
Metro Manila,Metro Manila,Quezon City,Bagong Silangan,1119,SA
Metro Manila,Metro Manila,Quezon City,Bagumbayan,1110,SA
Metro Manila,Metro Manila,Quezon City,Bagumbuhay,1109,SA
Metro Manila,Metro Manila,Quezon City,Bahay Toro,1106,SA
Metro Manila,Metro Manila,Quezon City,Balingasa,1115,SA
Metro Manila,Metro Manila,Quezon City,Balong Bato,1106,SA
Metro Manila,Metro Manila,Quezon City,Batasan Hills,1126,SA
Metro Manila,Metro Manila,Quezon City,Bayanihan,1109,SA
Metro Manila,Metro Manila,Quezon City,Blue Ridge A,1109,SA
Metro Manila,Metro Manila,Quezon City,Blue Ridge B,1109,SA
Metro Manila,Metro Manila,Quezon City,Botocan,1101,SA
Metro Manila,Metro Manila,Quezon City,Bungad,1105,SA
Metro Manila,Metro Manila,Quezon City,Camp Aguinaldo,1110,SA
Metro Manila,Metro Manila,Quezon City,Capri,1117,SA
Metro Manila,Metro Manila,Quezon City,Central,1100,SA
Metro Manila,Metro Manila,Quezon City,Claro,1102,SA
Metro Manila,Metro Manila,Quezon City,Commonwealth,1121,SA
Metro Manila,Metro Manila,Quezon City,Culiat,1128,SA
Metro Manila,Metro Manila,Quezon City,Damar,1115,SA
Metro Manila,Metro Manila,Quezon City,Damayan,1104,SA
Metro Manila,Metro Manila,Quezon City,Damayang Lagi,1112,SA
Metro Manila,Metro Manila,Quezon City,Del Monte,1105,SA
Metro Manila,Metro Manila,Quezon City,Dioquino Zobel,1109,SA
Metro Manila,Metro Manila,Quezon City,Don Manuel,1113,SA
Metro Manila,Metro Manila,Quezon City,Dona Imelda,1113,SA
Metro Manila,Metro Manila,Quezon City,Dona Josefa,1113,SA
Metro Manila,Metro Manila,Quezon City,Duyan-Duyan,1102,SA
Metro Manila,Metro Manila,Quezon City,E. Rodriguez,1102,SA
Metro Manila,Metro Manila,Quezon City,East Kamias,1102,SA
Metro Manila,Metro Manila,Quezon City,Escopa I,1109,SA
Metro Manila,Metro Manila,Quezon City,Escopa II,1109,SA
Metro Manila,Metro Manila,Quezon City,Escopa III,1109,SA
Metro Manila,Metro Manila,Quezon City,Escopa IV,1109,SA
Metro Manila,Metro Manila,Quezon City,Fairview,1118,SA
Metro Manila,Metro Manila,Quezon City,Greater Lagro,1100,SA
Metro Manila,Metro Manila,Quezon City,Gulod,1117,SA
Metro Manila,Metro Manila,Quezon City,Holy Spirit,1127,SA
Metro Manila,Metro Manila,Quezon City,Horseshoe,1112,SA
Metro Manila,Metro Manila,Quezon City,Immaculate Concepcion,1111,SA
Metro Manila,Metro Manila,Quezon City,Kaligayahan,1124,SA
Metro Manila,Metro Manila,Quezon City,Kalusugan,1112,SA
Metro Manila,Metro Manila,Quezon City,Kamuning,1103,SA
Metro Manila,Metro Manila,Quezon City,Katipunan,1105,SA
Metro Manila,Metro Manila,Quezon City,Kaunlaran,1111,SA
Metro Manila,Metro Manila,Quezon City,Kristong Hari,1112,SA
Metro Manila,Metro Manila,Quezon City,Krus Na Ligas,1101,SA
Metro Manila,Metro Manila,Quezon City,Laging Handa,1103,SA
Metro Manila,Metro Manila,Quezon City,Libis,1110,SA
Metro Manila,Metro Manila,Quezon City,Lourdes,1114,SA
Metro Manila,Metro Manila,Quezon City,Loyola Heights,1108,SA
Metro Manila,Metro Manila,Quezon City,Maharlika,1114,SA
Metro Manila,Metro Manila,Quezon City,Malaya,1101,SA
Metro Manila,Metro Manila,Quezon City,Mangga,1109,SA
Metro Manila,Metro Manila,Quezon City,Manresa,1115,SA
Metro Manila,Metro Manila,Quezon City,Mariana,1112,SA
Metro Manila,Metro Manila,Quezon City,Mariblo,1104,SA
Metro Manila,Metro Manila,Quezon City,Marilag,1109,SA
Metro Manila,Metro Manila,Quezon City,Masagana,1109,SA
Metro Manila,Metro Manila,Quezon City,Masambong,1115,SA
Metro Manila,Metro Manila,Quezon City,Matandang Balara,1119,SA
Metro Manila,Metro Manila,Quezon City,Milagrosa,1109,SA
Metro Manila,Metro Manila,Quezon City,N.s. Amoranto (Gintong Silahis),1114,SA
Metro Manila,Metro Manila,Quezon City,Nagkaisang Nayon,1125,SA
Metro Manila,Metro Manila,Quezon City,Nayong Kanluran,1104,SA
Metro Manila,Metro Manila,Quezon City,New Era (Constitution Hills),1107,SA
Metro Manila,Metro Manila,Quezon City,North Fairview,1121,SA
Metro Manila,Metro Manila,Quezon City,Novaliches Proper,1123,SA
Metro Manila,Metro Manila,Quezon City,Obrero,1103,SA
Metro Manila,Metro Manila,Quezon City,Old Capitol Site,1101,SA
Metro Manila,Metro Manila,Quezon City,Paang Bundok,1114,SA
Metro Manila,Metro Manila,Quezon City,Pag-ibig Sa Nayon,1115,SA
Metro Manila,Metro Manila,Quezon City,Paligsahan,1103,SA
Metro Manila,Metro Manila,Quezon City,Paltok,1105,SA
Metro Manila,Metro Manila,Quezon City,Pansol,1108,SA
Metro Manila,Metro Manila,Quezon City,Paraiso,1104,SA
Metro Manila,Metro Manila,Quezon City,Pasong Putik Proper,1118,SA
Metro Manila,Metro Manila,Quezon City,Pasong Tamo,1107,SA
Metro Manila,Metro Manila,Quezon City,Phil-Am,1104,SA
Metro Manila,Metro Manila,Quezon City,Pinagkaisahan,1111,SA
Metro Manila,Metro Manila,Quezon City,Pinyahan,1100,SA
Metro Manila,Metro Manila,Quezon City,Project 6,1100,SA
Metro Manila,Metro Manila,Quezon City,Quirino 2A,1102,SA
Metro Manila,Metro Manila,Quezon City,Quirino 2B,1102,SA
Metro Manila,Metro Manila,Quezon City,Quirino 2C,1102,SA
Metro Manila,Metro Manila,Quezon City,Quirino 3A,1102,SA
Metro Manila,Metro Manila,Quezon City,Ramon Magsaysay,1105,SA
Metro Manila,Metro Manila,Quezon City,Roxas,1103,SA
Metro Manila,Metro Manila,Quezon City,Sacred Heart,1103,SA
