STATE,PROVINCE,CITY/MUNICIPALITY,BARANGAY,ZIP CODE,REMARK
North Luzon,Bulacan,Meycauayan City,Malhacan,3020,SA
North Luzon,Bulacan,Meycauayan City,Pajo,3020,SA
North Luzon,Bulacan,Meycauayan City,Pandayan,3020,SA
North Luzon,Bulacan,Meycauayan City,Pantoc,3020,SA
North Luzon,Bulacan,Meycauayan City,Perez,3020,SA
North Luzon,Bulacan,Meycauayan City,Poblacion,3020,SA
North Luzon,Bulacan,Meycauayan City,Saint Francis (Gasak),3020,SA
North Luzon,Bulacan,Meycauayan City,Saluysoy,3020,SA
North Luzon,Bulacan,Meycauayan City,Tugatog,3020,SA
North Luzon,Bulacan,Meycauayan City,Ubihan,3020,SA
North Luzon,Bulacan,Meycauayan City,Zamora,3020,SA
North Luzon,Bulacan,Norzagaray,Bangkal,3013,SA
North Luzon,Bulacan,Norzagaray,Baraka,3013,SA
North Luzon,Bulacan,Norzagaray,Bigte,3013,SA
North Luzon,Bulacan,Norzagaray,Bitungol,3013,SA
North Luzon,Bulacan,Norzagaray,Friendship Village Resources (Fvr),3013,SA
North Luzon,Bulacan,Norzagaray,Minuyan,3013,SA
North Luzon,Bulacan,Norzagaray,Partida,3013,SA
North Luzon,Bulacan,Norzagaray,Pinagtulayan,3013,SA
North Luzon,Bulacan,Norzagaray,San Mateo,3013,SA
North Luzon,Bulacan,Obando,Catanghalan,3021,SA
North Luzon,Bulacan,Obando,Hulo,3021,SA
North Luzon,Bulacan,Obando,Lawa,3021,SA
North Luzon,Bulacan,Obando,Paco,3021,SA
North Luzon,Bulacan,Obando,Pag-asa (Pob.),3021,SA
North Luzon,Bulacan,Obando,Paliwas,3021,SA
North Luzon,Bulacan,Obando,Panghulo,3021,SA
North Luzon,Bulacan,Obando,Salambao,3021,SA
North Luzon,Bulacan,Obando,San Pascual,3021,SA
North Luzon,Bulacan,Obando,Tawiran,3021,SA
North Luzon,Bulacan,Pandi,Bagbaguin,3014,SA
North Luzon,Bulacan,Pandi,Bagong Barrio,3014,SA
North Luzon,Bulacan,Pandi,Baka-bakahan,3014,SA
North Luzon,Bulacan,Pandi,Bunsuran I,3014,SA
North Luzon,Bulacan,Pandi,Bunsuran II,3014,SA
North Luzon,Bulacan,Pandi,Bunsuran III,3014,SA
North Luzon,Bulacan,Pandi,Cacarong Bata,3014,SA
North Luzon,Bulacan,Pandi,Cacarong Matanda,3014,SA
North Luzon,Bulacan,Pandi,Cupang,3014,SA
North Luzon,Bulacan,Pandi,Malibong Bata,3014,SA
North Luzon,Bulacan,Pandi,Malibong Matanda,3014,SA
North Luzon,Bulacan,Pandi,Manatal,3014,SA
North Luzon,Bulacan,Pandi,Mapulang Lupa,3014,SA
North Luzon,Bulacan,Pandi,Masagana,3014,SA
North Luzon,Bulacan,Pandi,Masuso,3014,SA
North Luzon,Bulacan,Pandi,Pinagkuartelan,3014,SA
North Luzon,Bulacan,Pandi,Poblacion,3014,SA
North Luzon,Bulacan,Pandi,Real De Cacarong,3014,SA
North Luzon,Bulacan,Pandi,San Roque,3014,SA
North Luzon,Bulacan,Pandi,Santo Nino,3014,SA
North Luzon,Bulacan,Pandi,Siling Matanda,3014,SA
North Luzon,Bulacan,Paombong,Malumot,3001,SA
North Luzon,Bulacan,Paombong,Pinalagdan,3001,SA
North Luzon,Bulacan,Paombong,Poblacion,3001,SA
North Luzon,Bulacan,Paombong,San Isidro I,3001,SA
North Luzon,Bulacan,Paombong,San Isidro II,3001,SA
North Luzon,Bulacan,Paombong,San Jose,3001,SA
North Luzon,Bulacan,Paombong,San Vicente,3001,SA
North Luzon,Bulacan,Paombong,Santo Nino,3001,SA
North Luzon,Bulacan,Paombong,Santo Rosario,3001,SA
North Luzon,Bulacan,Plaridel,Agnaya,3004,SA
North Luzon,Bulacan,Plaridel,Bagong Silang,3004,SA
North Luzon,Bulacan,Plaridel,Banga I,3004,SA
North Luzon,Bulacan,Plaridel,Banga II,3004,SA
North Luzon,Bulacan,Plaridel,Bintog,3004,SA
North Luzon,Bulacan,Plaridel,Bulihan,3004,SA
North Luzon,Bulacan,Plaridel,Culianin,3004,SA
North Luzon,Bulacan,Plaridel,Dampol,3004,SA
North Luzon,Bulacan,Plaridel,Lagundi,3004,SA
North Luzon,Bulacan,Plaridel,Lalangan,3004,SA
North Luzon,Bulacan,Plaridel,Lumang Bayan,3004,SA
North Luzon,Bulacan,Plaridel,Parulan,3004,SA
North Luzon,Bulacan,Plaridel,Poblacion,3004,SA
North Luzon,Bulacan,Plaridel,Rueda,3004,SA
North Luzon,Bulacan,Plaridel,San Jose,3004,SA
North Luzon,Bulacan,Plaridel,Santa Ines,3004,SA
North Luzon,Bulacan,Plaridel,Santo Nino,3004,SA
North Luzon,Bulacan,Plaridel,Sipat,3004,SA
North Luzon,Bulacan,Plaridel,Tabang,3004,SA
North Luzon,Bulacan,Pulilan,Balatong A,3005,SA
North Luzon,Bulacan,Pulilan,Balatong B,3005,SA
North Luzon,Bulacan,Pulilan,Cutcot,3005,SA
North Luzon,Bulacan,Pulilan,Dampol I,3005,SA
North Luzon,Bulacan,Pulilan,Dampol II-A,3005,SA
North Luzon,Bulacan,Pulilan,Dampol II-B,3005,SA
North Luzon,Bulacan,Pulilan,Dulong Malabon,3005,SA
North Luzon,Bulacan,Pulilan,Inaon,3005,SA
North Luzon,Bulacan,Pulilan,Longos,3005,SA
North Luzon,Bulacan,Pulilan,Lumbac,3005,SA
North Luzon,Bulacan,Pulilan,Paltao,3005,SA
North Luzon,Bulacan,Pulilan,Penabatan,3005,SA
North Luzon,Bulacan,Pulilan,Poblacion,3005,SA
North Luzon,Bulacan,Pulilan,Santa Peregrina,3005,SA
North Luzon,Bulacan,Pulilan,Santo Cristo,3005,SA
North Luzon,Bulacan,Pulilan,Taal,3005,SA
North Luzon,Bulacan,Pulilan,Tabon,3005,SA
North Luzon,Bulacan,Pulilan,Tibag,3005,SA
North Luzon,Bulacan,Pulilan,Tinejero,3005,SA
North Luzon,Bulacan,San Ildefonso,Akle,3010,SA
North Luzon,Bulacan,San Ildefonso,Alagao,3010,SA
North Luzon,Bulacan,San Ildefonso,Anyatam,3010,SA
North Luzon,Bulacan,San Ildefonso,Bagong Barrio,3010,SA
North Luzon,Bulacan,San Ildefonso,Basuit,3010,SA
North Luzon,Bulacan,San Ildefonso,Bubulong Malaki,3010,SA
North Luzon,Bulacan,San Ildefonso,Bubulong Munti,3010,SA
North Luzon,Bulacan,San Ildefonso,Buhol Na Mangga,3010,SA
North Luzon,Bulacan,San Ildefonso,Bulusukan,3010,SA
North Luzon,Bulacan,San Ildefonso,Calasag,3010,SA
North Luzon,Bulacan,San Ildefonso,Calawitan,3010,SA
North Luzon,Bulacan,San Ildefonso,Casalat,3010,SA
North Luzon,Bulacan,San Ildefonso,Gabihan,3010,SA
North Luzon,Bulacan,San Ildefonso,Garlang,3010,SA
North Luzon,Bulacan,San Ildefonso,Lapnit,3010,SA
North Luzon,Bulacan,San Ildefonso,Maasim,3010,SA
North Luzon,Bulacan,San Ildefonso,Makapilapil,3010,SA
North Luzon,Bulacan,San Ildefonso,Malipampang,3010,SA
North Luzon,Bulacan,San Ildefonso,Mataas Na Parang,3010,SA
North Luzon,Bulacan,San Ildefonso,Matimbubong,3010,SA
North Luzon,Bulacan,San Ildefonso,Nabaong Garlang,3010,SA
North Luzon,Bulacan,San Ildefonso,Palapala,3010,SA
North Luzon,Bulacan,San Ildefonso,Pasong Bangkal,3010,SA
North Luzon,Bulacan,San Ildefonso,Pinaod,3010,SA
North Luzon,Bulacan,San Ildefonso,Poblacion,3010,SA
North Luzon,Bulacan,San Ildefonso,Pulong Tamo,3010,SA
North Luzon,Bulacan,San Ildefonso,San Juan,3010,SA
North Luzon,Bulacan,San Ildefonso,Santa Catalina Bata,3010,SA
North Luzon,Bulacan,San Ildefonso,Santa Catalina Matanda,3010,SA
North Luzon,Bulacan,San Ildefonso,Sapang Dayap,3010,SA
North Luzon,Bulacan,San Ildefonso,Sapang Putik,3010,SA
North Luzon,Bulacan,San Ildefonso,Sapang Putol,3010,SA
North Luzon,Bulacan,San Ildefonso,Sumandig,3010,SA
North Luzon,Bulacan,San Ildefonso,Telepatio,3010,SA
North Luzon,Bulacan,San Ildefonso,Umpucan,3010,SA
North Luzon,Bulacan,San Ildefonso,Upig,3010,SA
North Luzon,Bulacan,San Jose Del Monte City,Assumption,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Bagong Buhay,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Bagong Buhay II,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Bagong Buhay III,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Citrus,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Ciudad Real,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Dulong Bayan,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Fatima,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Fatima II,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Fatima III,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Fatima IV,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Fatima V,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Francisco Homes-Guijo,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Francisco Homes-Mulawin,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Francisco Homes-Narra,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Francisco Homes-Yakal,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Gaya-Gaya,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Graceville,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Gumaoc Central,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Gumaoc East,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Gumaoc West,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Kaybanban,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Kaypian,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Lawang Pari,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Maharlika,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Minuyan,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Minuyan II,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Minuyan III,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Minuyan IV,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Minuyan Proper,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Minuyan V,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Muzon,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Paradise III,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Poblacion,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Poblacion I,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,San Isidro,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,San Manuel,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,San Martin,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,San Martin II,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,San Martin III,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,San Martin IV,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,San Pedro,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,San Rafael,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,San Rafael I,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,San Rafael III,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,San Rafael IV,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,San Rafael V,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,San Roque,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Santa Cruz,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Santa Cruz II,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Santa Cruz III,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Santa Cruz IV,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Santa Cruz V,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Santo Cristo,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Santo Nino,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Santo Nino II,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Sapang Palay,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,St. Martin De Porres,3023,SA
North Luzon,Bulacan,San Jose Del Monte City,Tungkong Mangga,3023,SA
North Luzon,Bulacan,San Miguel,Bagong Pag-Asa,3011,SA
North Luzon,Bulacan,San Miguel,Bagong Silang,3011,SA
North Luzon,Bulacan,San Miguel,Balaong,3011,SA
North Luzon,Bulacan,San Miguel,Balite,3011,SA
North Luzon,Bulacan,San Miguel,Bantog,3011,SA
North Luzon,Bulacan,San Miguel,Bardias,3011,SA
North Luzon,Bulacan,San Miguel,Baritan,3011,SA
North Luzon,Bulacan,San Miguel,Batasan Bata,3011,SA
North Luzon,Bulacan,San Miguel,Batasan Matanda,3011,SA
North Luzon,Bulacan,San Miguel,Biak-Na-Bato,3011,SA
North Luzon,Bulacan,San Miguel,Biclat,3011,SA
North Luzon,Bulacan,San Miguel,Buga,3011,SA
North Luzon,Bulacan,San Miguel,Buliran,3011,SA
North Luzon,Bulacan,San Miguel,Bulualto,3011,SA
North Luzon,Bulacan,San Miguel,Calumpang,3011,SA
North Luzon,Bulacan,San Miguel,Cambio,3011,SA
North Luzon,Bulacan,San Miguel,Camias,3011,SA
North Luzon,Bulacan,San Miguel,Ilog-Bulo,3011,SA
North Luzon,Bulacan,San Miguel,King Kabayo,3011,SA
North Luzon,Bulacan,San Miguel,Labne,3011,SA
North Luzon,Bulacan,San Miguel,Lambakin,3011,SA
North Luzon,Bulacan,San Miguel,Magmarale,3011,SA
North Luzon,Bulacan,San Miguel,Malibay,3011,SA
North Luzon,Bulacan,San Miguel,Maligaya,3011,SA
North Luzon,Bulacan,San Miguel,Mandile,3011,SA
North Luzon,Bulacan,San Miguel,Masalipit,3011,SA
North Luzon,Bulacan,San Miguel,Pacalag,3011,SA
North Luzon,Bulacan,San Miguel,Paliwasan,3011,SA
North Luzon,Bulacan,San Miguel,Partida,3011,SA
North Luzon,Bulacan,San Miguel,Pinambaran,3011,SA
North Luzon,Bulacan,San Miguel,Poblacion,3011,SA
North Luzon,Bulacan,San Miguel,Pulong Bayabas,3011,SA
North Luzon,Bulacan,San Miguel,Pulong Duhat,3011,SA
North Luzon,Bulacan,San Miguel,Sacdalan,3011,SA
North Luzon,Bulacan,San Miguel,Salacot,3011,SA
North Luzon,Bulacan,San Miguel,Salangan,3011,SA
North Luzon,Bulacan,San Miguel,San Agustin,3011,SA
North Luzon,Bulacan,San Miguel,San Jose,3011,SA
North Luzon,Bulacan,San Miguel,San Juan,3011,SA
North Luzon,Bulacan,San Miguel,San Vicente,3011,SA
North Luzon,Bulacan,San Miguel,Santa Ines,3011,SA
North Luzon,Bulacan,San Miguel,Santa Lucia,3011,SA
North Luzon,Bulacan,San Miguel,Santa Rita Bata,3011,SA
North Luzon,Bulacan,San Miguel,Santa Rita Matanda,3011,SA
North Luzon,Bulacan,San Miguel,Sapang,3011,SA
North Luzon,Bulacan,San Miguel,Sibul,3011,SA
North Luzon,Bulacan,San Miguel,Tartaro,3011,SA
North Luzon,Bulacan,San Miguel,Tibagan,3011,SA
North Luzon,Bulacan,San Miguel,Tigpalas,3011,SA
North Luzon,Bulacan,San Rafael,Banca-Banca,3008,SA
North Luzon,Bulacan,San Rafael,Bma-Balagtas,3008,SA
North Luzon,Bulacan,San Rafael,Caingin,3008,SA
North Luzon,Bulacan,San Rafael,Capihan,3008,SA
North Luzon,Bulacan,San Rafael,Coral Na Bato,3008,SA
North Luzon,Bulacan,San Rafael,Cruz Na Daan,3008,SA
North Luzon,Bulacan,San Rafael,Dagat-Dagatan,3008,SA
North Luzon,Bulacan,San Rafael,Diliman I,3008,SA
North Luzon,Bulacan,San Rafael,Diliman II,3008,SA
North Luzon,Bulacan,San Rafael,Libis,3008,SA
North Luzon,Bulacan,San Rafael,Lico,3008,SA
North Luzon,Bulacan,San Rafael,Maasim,3008,SA
North Luzon,Bulacan,San Rafael,Mabalas-Balas,3008,SA
North Luzon,Bulacan,San Rafael,Maguinao,3008,SA
North Luzon,Bulacan,San Rafael,Maronguillo,3008,SA
North Luzon,Bulacan,San Rafael,Paco,3008,SA
North Luzon,Bulacan,San Rafael,Pansumaloc,3008,SA
North Luzon,Bulacan,San Rafael,Pantubig,3008,SA
North Luzon,Bulacan,San Rafael,Pasong Bangkal,3008,SA
North Luzon,Bulacan,San Rafael,Pasong Callos,3008,SA
North Luzon,Bulacan,San Rafael,Pasong Intsik,3008,SA
North Luzon,Bulacan,San Rafael,Pinacpinacan,3008,SA
North Luzon,Bulacan,San Rafael,Poblacion,3008,SA
North Luzon,Bulacan,San Rafael,Pulo,3008,SA
North Luzon,Bulacan,San Rafael,Pulong Bayabas,3008,SA
North Luzon,Bulacan,San Rafael,Salapungan,3008,SA
North Luzon,Bulacan,San Rafael,Sampaloc,3008,SA
North Luzon,Bulacan,San Rafael,San Agustin,3008,SA
North Luzon,Bulacan,San Rafael,San Roque,3008,SA
North Luzon,Bulacan,San Rafael,Sapang Pahalang,3008,SA
North Luzon,Bulacan,San Rafael,Talacsan,3008,SA
North Luzon,Bulacan,San Rafael,Tambubong,3008,SA
North Luzon,Bulacan,San Rafael,Tukod,3008,SA
North Luzon,Bulacan,San Rafael,Ulingao,3008,SA
North Luzon,Bulacan,Santa Maria,Bagbaguin,3022,SA
North Luzon,Bulacan,Santa Maria,Balasing,3022,SA
North Luzon,Bulacan,Santa Maria,Buenavista,3022,SA
North Luzon,Bulacan,Santa Maria,Bulac,3022,SA
North Luzon,Bulacan,Santa Maria,Camangyanan,3022,SA
North Luzon,Bulacan,Santa Maria,Catmon,3022,SA
North Luzon,Bulacan,Santa Maria,Cay Pombo,3022,SA
North Luzon,Bulacan,Santa Maria,Caysio,3022,SA
North Luzon,Bulacan,Santa Maria,Guyong,3022,SA
North Luzon,Bulacan,Santa Maria,Lalakhan,3022,SA
North Luzon,Bulacan,Santa Maria,Mag-Asawang Sapa,3022,SA
North Luzon,Bulacan,Santa Maria,Mahabang Parang,3022,SA
North Luzon,Bulacan,Santa Maria,Manggahan,3022,SA
North Luzon,Bulacan,Santa Maria,Parada,3022,SA
North Luzon,Bulacan,Santa Maria,Poblacion,3022,SA
North Luzon,Bulacan,Santa Maria,Pulong Buhangin,3022,SA
North Luzon,Bulacan,Santa Maria,San Gabriel,3022,SA
North Luzon,Bulacan,Santa Maria,San Jose Patag,3022,SA
North Luzon,Bulacan,Santa Maria,San Vicente,3022,SA
North Luzon,Bulacan,Santa Maria,Santa Clara,3022,SA
North Luzon,Bulacan,Santa Maria,Santa Cruz,3022,SA
North Luzon,Bulacan,Santa Maria,Silangan,3022,SA
North Luzon,Bulacan,Santa Maria,Tabing Bakod,3022,SA
North Luzon,Bulacan,Santa Maria,Tumana,3022,SA
North Luzon,Cagayan,Enrile,Alibago (Villa Maria),3501,SA
North Luzon,Cagayan,Enrile,Barangay I (Pob.),3501,SA
North Luzon,Cagayan,Enrile,Barangay II (Pob.),3501,SA
North Luzon,Cagayan,Enrile,Barangay III (San Roque*),3501,SA
North Luzon,Cagayan,Enrile,Barangay III-A,3501,SA
North Luzon,Cagayan,Enrile,Barangay IV (Pob.),3501,SA
North Luzon,Cagayan,Enrile,Batu,3501,SA
North Luzon,Cagayan,Enrile,Inga,3501,SA
North Luzon,Cagayan,Enrile,Lanna,3501,SA
North Luzon,Cagayan,Enrile,Maddarulug Norte,3501,SA
North Luzon,Cagayan,Enrile,Maddarulug Sur,3501,SA
North Luzon,Cagayan,Enrile,Magalalag East,3501,SA
North Luzon,Cagayan,Enrile,Maracuru,3501,SA
North Luzon,Cagayan,Enrile,Roma Norte,3501,SA
North Luzon,Cagayan,Enrile,Roma Sur,3501,SA
North Luzon,Cagayan,Enrile,San Antonio,3501,SA
North Luzon,Cagayan,Iguig,Ajat (Pob.),3504,SA
North Luzon,Cagayan,Iguig,Atulu,3504,SA
North Luzon,Cagayan,Iguig,Baculud,3504,SA
North Luzon,Cagayan,Iguig,Bayo,3504,SA
North Luzon,Cagayan,Iguig,Campo,3504,SA
North Luzon,Cagayan,Iguig,Dumpao,3504,SA
North Luzon,Cagayan,Iguig,Gammad,3504,SA
North Luzon,Cagayan,Iguig,Garab,3504,SA
North Luzon,Cagayan,Iguig,Malabbac,3504,SA
North Luzon,Cagayan,Iguig,Manaoag (Aquiliquilao),3504,SA
North Luzon,Cagayan,Iguig,Minanga Norte,3504,SA
North Luzon,Cagayan,Iguig,Minanga Sur,3504,SA
North Luzon,Cagayan,Iguig,Nattanzan (Pob.),3504,SA
North Luzon,Cagayan,Iguig,Redondo,3504,SA
North Luzon,Cagayan,Iguig,Salamague,3504,SA
North Luzon,Cagayan,Iguig,San Esteban (Capitan),3504,SA
North Luzon,Cagayan,Iguig,San Isidro (Ugac West),3504,SA
North Luzon,Cagayan,Iguig,San Lorenzo,3504,SA
North Luzon,Cagayan,Iguig,San Vicente (Ugac East),3504,SA
North Luzon,Cagayan,Iguig,Santa Barbara,3504,SA
North Luzon,Cagayan,Iguig,Santa Rosa,3504,SA
North Luzon,Cagayan,Iguig,Santa Teresa (Gammad Sur),3504,SA
North Luzon,Cagayan,Iguig,Santiago,3504,SA
North Luzon,Cagayan,Penablanca,Alimanao,3502,SA
North Luzon,Cagayan,Penablanca,Camasi,3502,SA
North Luzon,Cagayan,Penablanca,Centro (Pob.),3502,SA
North Luzon,Cagayan,Penablanca,Parabba,3502,SA
North Luzon,Cagayan,Penablanca,Patagueleg,3502,SA
North Luzon,Cagayan,Piat,Apayao,3527,SA
North Luzon,Cagayan,Piat,Aquib,3527,SA
North Luzon,Cagayan,Piat,Baung,3527,SA
North Luzon,Cagayan,Piat,Calaoagan,3527,SA
North Luzon,Cagayan,Piat,Catarauan,3527,SA
North Luzon,Cagayan,Piat,Dugayung,3527,SA
North Luzon,Cagayan,Piat,Gumarueng,3527,SA
North Luzon,Cagayan,Piat,Macapil,3527,SA
North Luzon,Cagayan,Piat,Maguilling,3527,SA
North Luzon,Cagayan,Piat,Minanga,3527,SA
North Luzon,Cagayan,Piat,Poblacion I,3527,SA
North Luzon,Cagayan,Piat,Poblacion II,3527,SA
North Luzon,Cagayan,Piat,Santa Barbara,3527,SA
North Luzon,Cagayan,Piat,Santo Domingo,3527,SA
North Luzon,Cagayan,Piat,Sicatna,3527,SA
North Luzon,Cagayan,Piat,Villa Rey (San Gaspar*),3527,SA
North Luzon,Cagayan,Piat,Villa Reyno,3527,SA
North Luzon,Cagayan,Piat,Warat,3527,SA
North Luzon,Cagayan,Solana,Andarayan North,3503,SA
North Luzon,Cagayan,Solana,Andarayan South,3503,SA
North Luzon,Cagayan,Solana,Bangag,3503,SA
North Luzon,Cagayan,Solana,Bantay,3503,SA
North Luzon,Cagayan,Solana,Basi East,3503,SA
North Luzon,Cagayan,Solana,Basi West,3503,SA
North Luzon,Cagayan,Solana,Cadaanan,3503,SA
North Luzon,Cagayan,Solana,Calamagui,3503,SA
North Luzon,Cagayan,Solana,Calillauan,3503,SA
North Luzon,Cagayan,Solana,Carilucud,3503,SA
North Luzon,Cagayan,Solana,Centro Northeast (Pob.),3503,SA
North Luzon,Cagayan,Solana,Centro Northwest (Pob.),3503,SA
North Luzon,Cagayan,Solana,Centro Southeast (Pob.),3503,SA
North Luzon,Cagayan,Solana,Centro Southwest (Pob.),3503,SA
North Luzon,Cagayan,Solana,Gen. Eulogio Balao,3503,SA
North Luzon,Cagayan,Solana,Lanna,3503,SA
North Luzon,Cagayan,Solana,Lannig,3503,SA
North Luzon,Cagayan,Solana,Lingu,3503,SA
North Luzon,Cagayan,Solana,Maddarulug (Santo Domingo),3503,SA
North Luzon,Cagayan,Solana,Maguirig,3503,SA
North Luzon,Cagayan,Solana,Malalam-Malacabibi,3503,SA
North Luzon,Cagayan,Solana,Nangalisan,3503,SA
North Luzon,Cagayan,Solana,Natappian East,3503,SA
North Luzon,Cagayan,Solana,Natappian West,3503,SA
North Luzon,Cagayan,Solana,Palao,3503,SA
North Luzon,Cagayan,Solana,Parug-parug,3503,SA
North Luzon,Cagayan,Solana,Pataya,3503,SA
North Luzon,Cagayan,Solana,Sampaguita,3503,SA
North Luzon,Cagayan,Tuguegarao City,Annafunan East,3500,SA
North Luzon,Cagayan,Tuguegarao City,Annafunan West,3500,SA
North Luzon,Cagayan,Tuguegarao City,Atulayan Norte,3500,SA
North Luzon,Cagayan,Tuguegarao City,Atulayan Sur,3500,SA
North Luzon,Cagayan,Tuguegarao City,Bagay,3500,SA
North Luzon,Cagayan,Tuguegarao City,Buntun,3500,SA
North Luzon,Cagayan,Tuguegarao City,Caggay,3500,SA
North Luzon,Cagayan,Tuguegarao City,Capatan,3500,SA
North Luzon,Cagayan,Tuguegarao City,Carig,3500,SA
North Luzon,Cagayan,Tuguegarao City,Caritan Centro,3500,SA
North Luzon,Cagayan,Tuguegarao City,Caritan Norte,3500,SA
North Luzon,Cagayan,Tuguegarao City,Caritan Sur,3500,SA
North Luzon,Cagayan,Tuguegarao City,Cataggaman Nuevo,3500,SA
North Luzon,Cagayan,Tuguegarao City,Cataggaman Pardo,3500,SA
North Luzon,Cagayan,Tuguegarao City,Cataggaman Viejo,3500,SA
North Luzon,Cagayan,Tuguegarao City,Centro 1 (Pob.),3500,SA
North Luzon,Cagayan,Tuguegarao City,Centro 10 (Pob.),3500,SA
North Luzon,Cagayan,Tuguegarao City,Centro 11 (Pob.),3500,SA
North Luzon,Cagayan,Tuguegarao City,Centro 12 (Pob.),3500,SA
North Luzon,Cagayan,Tuguegarao City,Centro 2 (Pob.),3500,SA
North Luzon,Cagayan,Tuguegarao City,Centro 3 (Pob.),3500,SA
North Luzon,Cagayan,Tuguegarao City,Centro 4 (Pob.),3500,SA
North Luzon,Cagayan,Tuguegarao City,Centro 5 (Pob.),3500,SA
North Luzon,Cagayan,Tuguegarao City,Centro 6 (Pob.),3500,SA
North Luzon,Cagayan,Tuguegarao City,Centro 7 (Pob.),3500,SA
North Luzon,Cagayan,Tuguegarao City,Centro 8 (Pob.),3500,SA
North Luzon,Cagayan,Tuguegarao City,Centro 9 (Pob.),3500,SA
North Luzon,Cagayan,Tuguegarao City,Dadda,3500,SA
North Luzon,Cagayan,Tuguegarao City,Gosi Norte,3500,SA
North Luzon,Cagayan,Tuguegarao City,Gosi Sur,3500,SA
North Luzon,Cagayan,Tuguegarao City,Larion Alto,3500,SA
North Luzon,Cagayan,Tuguegarao City,Larion Bajo,3500,SA
North Luzon,Cagayan,Tuguegarao City,Leonarda,3500,SA
North Luzon,Cagayan,Tuguegarao City,Libag Norte,3500,SA
North Luzon,Cagayan,Tuguegarao City,Libag Sur,3500,SA
North Luzon,Cagayan,Tuguegarao City,Linao East,3500,SA
North Luzon,Cagayan,Tuguegarao City,Linao Norte,3500,SA
North Luzon,Cagayan,Tuguegarao City,Linao West,3500,SA
North Luzon,Cagayan,Tuguegarao City,Nambbalan Norte,3500,SA
North Luzon,Cagayan,Tuguegarao City,Nambbalan Sur,3500,SA
North Luzon,Cagayan,Tuguegarao City,Pallua Norte,3500,SA
North Luzon,Cagayan,Tuguegarao City,Pallua Sur,3500,SA
North Luzon,Cagayan,Tuguegarao City,Pengue (Pengue-Ruyu),3500,SA
North Luzon,Cagayan,Tuguegarao City,Reyes,3500,SA
